indice;owner;origen;weapon;platform;total;number;Status;url;primary_key_base;primary_key_new;;owner;origen;weapon;platform;total;number;Status;url
9375;RU;['the Soviet Union'];Radars ;"5N63S ""Flap Lid B"" engagement and tracking radar of the S-300";1;1;['destroyed'];https://twitter.com/NOELreports/status/1720472217308270825;_be7f04fc11e0df3468dc;_be7f04fc11e0df3468dc;9375;RU;['the Soviet Union'];Radars ;"5N63S ""Flap Lid B"" engagement and tracking radar of the S-300";15;1;['destroyed'];https://twitter.com/NOELreports/status/1720472217308270825
9376;RU;['Russia'];Radars ;92N6A (for S-400);1;1;['destroyed'];https://twitter.com/UAWeapons/status/1678509667603869697;_0fe73694906e829b895f;_b2938d8064ebf74eea89;9376;RU;['Russia'];Radars ;N6A (for S-400);192;1;['destroyed'];https://twitter.com/UAWeapons/status/1678509667603869697
9391;RU;['Russia'];Radars ;1L259(for Zoopark-1 counter-battery radar complex);4;1;['destroyed'];https://twitter.com/UAWeapons/status/1669385869780811777;_0b05514f4b102a0b5e4a;_e61ac2525ffaa47712da;9391;RU;['Russia'];Radars ;L259(for Zoopark-1 counter-battery radar complex);41;1;['destroyed'];https://twitter.com/UAWeapons/status/1669385869780811777
9392;RU;['Russia'];Radars ;1L259(for Zoopark-1 counter-battery radar complex);4;2;['destroyed'];https://twitter.com/UAWeapons/status/1677967714193735680;_d74cbddf650e7d7a4c23;_4fb5ace38f9f86458cf3;9392;RU;['Russia'];Radars ;L259(for Zoopark-1 counter-battery radar complex);41;2;['destroyed'];https://twitter.com/UAWeapons/status/1677967714193735680
9393;RU;['Russia'];Radars ;1L259(for Zoopark-1 counter-battery radar complex);4;1;['damaged'];https://twitter.com/bayraktar_1love/status/1720367512884273594;_ff07b158b87b4438343f;_84b0312da298617753b9;9393;RU;['Russia'];Radars ;L259(for Zoopark-1 counter-battery radar complex);41;1;['damaged'];https://twitter.com/bayraktar_1love/status/1720367512884273594
9394;RU;['Russia'];Radars ;1L259(for Zoopark-1 counter-battery radar complex);4;2;['damaged'];https://twitter.com/bayraktar_1love/status/1720367512884273594;_b71db2f56e61e51b8c7c;_d9fdb3af17aaa9c165c8;9394;RU;['Russia'];Radars ;L259(for Zoopark-1 counter-battery radar complex);41;2;['damaged'];https://twitter.com/bayraktar_1love/status/1720367512884273594
9409;RU;['Russia'];Radars ;48Ya6-K1 Podlet-K1 low-altitude S-band surveillance radar;3;1;['destroyed'];https://twitter.com/UAWeapons/status/1549458529752432641;_f0d2b7f15f1e767c4be4;_058db2d2ed7aa638f8d7;9409;RU;['Russia'];Radars ;Ya6-K1 Podlet-K1 low-altitude S-band surveillance radar;348;1;['destroyed'];https://twitter.com/UAWeapons/status/1549458529752432641
9410;RU;['Russia'];Radars ;48Ya6-K1 Podlet-K1 low-altitude S-band surveillance radar;3;2;['destroyed'];https://twitter.com/UAWeapons/status/1591876056960598023;_8f759d056f02b65cfee0;_0e002748bfc9484ef391;9410;RU;['Russia'];Radars ;Ya6-K1 Podlet-K1 low-altitude S-band surveillance radar;348;2;['destroyed'];https://twitter.com/UAWeapons/status/1591876056960598023
9411;RU;['Russia'];Radars ;48Ya6-K1 Podlet-K1 low-altitude S-band surveillance radar;3;3;['destroyed'];https://i.postimg.cc/GhRPpCcW/1012-Podlet-K1-destr-01-11-23.jpg;_7903c3604cd5f03b9556;_646d511887fa1ea61e1b;9411;RU;['Russia'];Radars ;Ya6-K1 Podlet-K1 low-altitude S-band surveillance radar;348;3;['destroyed'];https://i.postimg.cc/GhRPpCcW/1012-Podlet-K1-destr-01-11-23.jpg
9413;RU;['Russia'];Radars ;55Zh6U Nebo-U air surveillance radar;1;1;['damaged'];https://i.postimg.cc/65BWYp01/1040-55-Zh6-U-Nebo-U-air-surveillance-radar-dam-30-09-23.jpg;_09225cab873f1faf1386;_e4479fa4ed7e04ecf234;9413;RU;['Russia'];Radars ;Zh6U Nebo-U air surveillance radar;155;1;['damaged'];https://i.postimg.cc/65BWYp01/1040-55-Zh6-U-Nebo-U-air-surveillance-radar-dam-30-09-23.jpg
9414;RU;['the Soviet Union'];Radars ;1RL239 Ark-1(M) counter-battery radar;1;1;['destroyed'];https://i.postimg.cc/bNNP4dmV/1023-1-RL239-Ark-1-M-destr-24-02-23.jpg;_e53c2be8d2f92ad0e4e7;_2fa451feaf18e55ad555;9414;RU;['the Soviet Union'];Radars ;RL239 Ark-1(M) counter-battery radar;11;1;['destroyed'];https://i.postimg.cc/bNNP4dmV/1023-1-RL239-Ark-1-M-destr-24-02-23.jpg
9418;RU;['Russia'];Jammers And Deception Systems ;325BMV jamming station;1;1;['destroyed'];https://i.postimg.cc/WtLsPY0r/1033-R-325-UMV-destr-11-07-23.jpg;_45017490d715ff615f9a;_5a03aa00c2c3340da467;9418;RU;['Russia'];Jammers And Deception Systems ;BMVjamming station;325;1;['destroyed'];https://i.postimg.cc/WtLsPY0r/1033-R-325-UMV-destr-11-07-23.jpg
10130;RU;['Russia'];Trucks, Vehicles, and Jeeps;2F77M transloading vehicle for 2K22M Tunguska-M;1;1;['damaged', 'captured'];https://i.postimg.cc/K8YgCmdK/1020-2-F77-M-transloading-vehicle-for-2-K22-M-Tunguska-M-dam-capt.jpg;_82656761d5ad9d0f13ab;_3f3af7547ab0d4e2d068;10130;RU;['Russia'];Trucks, Vehicles, and Jeeps;F77M transloading vehicle for 2K22M Tunguska-M;12;1;['damaged', 'captured'];https://i.postimg.cc/K8YgCmdK/1020-2-F77-M-transloading-vehicle-for-2-K22-M-Tunguska-M-dam-capt.jpg
15751;UA;['the Soviet Union'];Command Posts And Communications Stations ;9S470M1 command vehicle for Buk-M1;1;1;['destroyed'];https://i.postimg.cc/T1hBr4L8/2002-9-S470-M1-destr.jpg;_2af4992ddf0bb4c6d3ff;_f61d48317b9930b413d7;15751;UA;['the Soviet Union'];Command Posts And Communications Stations ;S470M1 command vehicle for Buk-M1;19;1;['destroyed'];https://i.postimg.cc/T1hBr4L8/2002-9-S470-M1-destr.jpg
15930;UA;['the Soviet Union'];Towed Artillery;130mm M-46 field gun;1;1;['damaged'];https://i.postimg.cc/4yg8RSrK/2003-130mm-m46-dam-21-02-23.jpg;_9c8877717b2295515742;_96404de16a50040d5be5;15930;UA;['the Soviet Union'];Towed Artillery;mm M-46 field gun;1130;1;['damaged'];https://i.postimg.cc/4yg8RSrK/2003-130mm-m46-dam-21-02-23.jpg
16276;UA;['Slovakia'];Self-Propelled Artillery;155mm ShKH Zuzana 2;1;1;['destroyed'];https://twitter.com/UAWeapons/status/1592188538329890816;_4e9f7b20761140ef5ca8;_80c37eaf33bed0b724e5;16276;UA;['Slovakia'];Self-Propelled Artillery;mm ShKH Zuzana 2;1155;1;['destroyed'];https://twitter.com/UAWeapons/status/1592188538329890816
16277;UA;['France'];Self-Propelled Artillery;155mm Caesar 6x6;4;1;['destroyed'];https://twitter.com/UAWeapons/status/1672339498775052289;_307eda7d835f7b5c26f3;_8480b6e5b3e9ab4f08fe;16277;UA;['France'];Self-Propelled Artillery;mm Caesar 6x6;4155;1;['destroyed'];https://twitter.com/UAWeapons/status/1672339498775052289
16278;UA;['France'];Self-Propelled Artillery;155mm Caesar 6x6;4;2;['destroyed'];https://twitter.com/UAWeapons/status/1695505360570707969;_df466dd189372415473e;_ca854db0731ad2444ee1;16278;UA;['France'];Self-Propelled Artillery;mm Caesar 6x6;4155;2;['destroyed'];https://twitter.com/UAWeapons/status/1695505360570707969
16279;UA;['France'];Self-Propelled Artillery;155mm Caesar 6x6;4;1;['damaged'];https://twitter.com/UAWeapons/status/1592844029452247040;_b80b4bd31fdaba5c21c7;_a3bf84029d8055e57f12;16279;UA;['France'];Self-Propelled Artillery;mm Caesar 6x6;4155;1;['damaged'];https://twitter.com/UAWeapons/status/1592844029452247040
16280;UA;['France'];Self-Propelled Artillery;155mm Caesar 6x6;4;2;['damaged'];https://i.postimg.cc/vB6QZ9G7/2017-caesar-dam-04-05-23.jpg;_f964a985d0252f3e3c2e;_3b2be542d329b9be2eb6;16280;UA;['France'];Self-Propelled Artillery;mm Caesar 6x6;4155;2;['damaged'];https://i.postimg.cc/vB6QZ9G7/2017-caesar-dam-04-05-23.jpg
16282;UA;['Germany'];Self-Propelled Artillery;155mm Panzerhaubitze 2000;1;1;['damaged'];https://twitter.com/UAWeapons/status/1596599767672520704;_e48bde6eb4474bef77d4;_294df313be5da52e5413;16282;UA;['Germany'];Self-Propelled Artillery;mm Panzerhaubitze 2000;1155;1;['damaged'];https://twitter.com/UAWeapons/status/1596599767672520704
16283;UA;['the Czech Republic'];Self-Propelled Artillery;152mm ShKH vz. 77 DANA;2;1;['damaged'];https://i.postimg.cc/L861xKhJ/2000-dana-spg-dam-11-02-23.jpg;_2f7699f15a55e6474bc3;_58f593d0baf728e14150;16283;UA;['the Czech Republic'];Self-Propelled Artillery;mm ShKH vz. 77 DANA;2152;1;['damaged'];https://i.postimg.cc/L861xKhJ/2000-dana-spg-dam-11-02-23.jpg
16284;UA;['the Czech Republic'];Self-Propelled Artillery;152mm ShKH vz. 77 DANA;2;2;['damaged'];https://i.postimg.cc/JhKC7C0d/2019-152mm-Sh-KH-vz-77-DANA-dam-25-10-23.jpg;_66e4905e059afc7083d6;_fff6c847685d387392b1;16284;UA;['the Czech Republic'];Self-Propelled Artillery;mm ShKH vz. 77 DANA;2152;2;['damaged'];https://i.postimg.cc/JhKC7C0d/2019-152mm-Sh-KH-vz-77-DANA-dam-25-10-23.jpg
16302;UA;['Ukraine'];Multiple Rocket Launchers;80mm B-8 makeshift MRL;1;1;['destroyed'];https://i.postimg.cc/4ycRshgj/2001-80mm-S-8-MLR-destr.jpg;_9f1ef16db75487b7db23;_283a74c0eb5d59d0a130;16302;UA;['Ukraine'];Multiple Rocket Launchers;mm B-8 makeshift MRL;180;1;['destroyed'];https://i.postimg.cc/4ycRshgj/2001-80mm-S-8-MLR-destr.jpg
16348;UA;['the Czech Republic'];Multiple Rocket Launchers;122mm RM-70;3;1;['destroyed'];https://twitter.com/UAWeapons/status/1637010111414632448;_367200c3ede53866a34e;_2a2d1858fbc8d2477666;16348;UA;['the Czech Republic'];Multiple Rocket Launchers;mm RM-70;3122;1;['destroyed'];https://twitter.com/UAWeapons/status/1637010111414632448
16349;UA;['the Czech Republic'];Multiple Rocket Launchers;122mm RM-70;3;2;['destroyed'];https://i.postimg.cc/dQy8LczN/2010-122mm-RM-70-destr-20-07-23.jpg;_8eb03defecd44b30a9f5;_eaa19d026e7005d51b37;16349;UA;['the Czech Republic'];Multiple Rocket Launchers;mm RM-70;3122;2;['destroyed'];https://i.postimg.cc/dQy8LczN/2010-122mm-RM-70-destr-20-07-23.jpg
16350;UA;['the Czech Republic'];Multiple Rocket Launchers;122mm RM-70;3;1;['damaged'];https://i.postimg.cc/1tfP31Rj/2000-rm70-dam-10-01-23.jpg;_c0764026987617a78ca1;_2f6903d7b5ea1a52da14;16350;UA;['the Czech Republic'];Multiple Rocket Launchers;mm RM-70;3122;1;['damaged'];https://i.postimg.cc/1tfP31Rj/2000-rm70-dam-10-01-23.jpg
16505;UA;['Ukraine'];Radars And Communications Equipment;79K6 'Pelikan' 3D surveillance radar;1;1;['destroyed'];https://i.postimg.cc/TYvPhkLK/2011-79-K6-Pelikan-3-D-surveillance-radar-destr-02-04-23.jpg;_0cd7e7e9440d412447fe;_600d05bed4dfe9408bb4;16505;UA;['Ukraine'];Radars And Communications Equipment;K6 'Pelikan' 3D surveillance radar;179;1;['destroyed'];https://i.postimg.cc/TYvPhkLK/2011-79-K6-Pelikan-3-D-surveillance-radar-destr-02-04-23.jpg
16547;UA;['the Soviet Union'];Radars And Communications Equipment;5N66M 'Clam Shell' on 40V6M mast (for S-300PT);3;1;['destroyed'];https://i.postimg.cc/rmCdwFbg/2044-5-N66-M-Clam-Shell-on-40-V6-M-mast-for-S-300-PT-destr-24-02-22.jpg;_f3bb40ec454d49804c3c;_7df1857bebe261d7e376;16547;UA;['the Soviet Union'];Radars And Communications Equipment;N66M 'Clam Shell' on 40V6M mast (for S-300PT);35;1;['destroyed'];https://i.postimg.cc/rmCdwFbg/2044-5-N66-M-Clam-Shell-on-40-V6-M-mast-for-S-300-PT-destr-24-02-22.jpg
16548;UA;['the Soviet Union'];Radars And Communications Equipment;5N66M 'Clam Shell' on 40V6M mast (for S-300PT);3;1;['abandoned'];https://i.postimg.cc/gJ5dSnjH/1013-5-N66-M-Clam-Shell-on-40-V6-M-mast-for-S-300-PT-aband-24-02-22.jpg;_11d4295c534e551c2d4e;_d5a28fdb68e29a12c8c6;16548;UA;['the Soviet Union'];Radars And Communications Equipment;N66M 'Clam Shell' on 40V6M mast (for S-300PT);35;1;['abandoned'];https://i.postimg.cc/gJ5dSnjH/1013-5-N66-M-Clam-Shell-on-40-V6-M-mast-for-S-300-PT-aband-24-02-22.jpg
16549;UA;['the Soviet Union'];Radars And Communications Equipment;5N66M 'Clam Shell' on 40V6M mast (for S-300PT);3;1;['captured'];https://i.postimg.cc/yd3VHh08/564.jpg;_6447e083f27748b669f5;_ead775dda8f26de1b250;16549;UA;['the Soviet Union'];Radars And Communications Equipment;N66M 'Clam Shell' on 40V6M mast (for S-300PT);35;1;['captured'];https://i.postimg.cc/yd3VHh08/564.jpg
9033;RU;['Russia'];Multiple Rocket Launchers ;122mm 2B26 Grad-K;4;1;['destroyed'];https://i.postimg.cc/MHhd0QYm/1009-grad-k-destr-17-02-23.jpg;_13d5e3849668c5228120;_13d5e3849668c5228120;9033;RU;['Russia'];Multiple Rocket Launchers ;122mm 2B26 Grad-K;4;1;['destroyed'];https://i.postimg.cc/MHhd0QYm/1009-grad-k-destr-17-02-23.jpg
9034;RU;['Russia'];Multiple Rocket Launchers ;122mm 2B26 Grad-K;4;2;['destroyed'];https://twitter.com/UAWeapons/status/1676959138709131265;_00abbf4e33bdfba02d36;_00abbf4e33bdfba02d36;9034;RU;['Russia'];Multiple Rocket Launchers ;122mm 2B26 Grad-K;4;2;['destroyed'];https://twitter.com/UAWeapons/status/1676959138709131265
9035;RU;['Russia'];Multiple Rocket Launchers ;122mm 2B26 Grad-K;4;3;['destroyed'];https://twitter.com/UAWeapons/status/1706309334945198167;_ae50c6513c2906270301;_ae50c6513c2906270301;9035;RU;['Russia'];Multiple Rocket Launchers ;122mm 2B26 Grad-K;4;3;['destroyed'];https://twitter.com/UAWeapons/status/1706309334945198167
9036;RU;['Russia'];Multiple Rocket Launchers ;122mm 2B26 Grad-K;4;1;['damaged'];https://i.postimg.cc/NMcCvL2r/1001-2-B26-Grad-K-dam-30-04-23.jpg;_1bee3e9b1bf694f4a981;_1bee3e9b1bf694f4a981;9036;RU;['Russia'];Multiple Rocket Launchers ;122mm 2B26 Grad-K;4;1;['damaged'];https://i.postimg.cc/NMcCvL2r/1001-2-B26-Grad-K-dam-30-04-23.jpg
9037;RU;['Russia'];Multiple Rocket Launchers ;122mm 2B17 Tornado-G;19;1;['destroyed'];https://i.postimg.cc/fbsfnMYf/bb3.jpg;_86ea758e6f382c6475f5;_3fab3d8026359f416709;9037;RU;['Russia'];Multiple Rocket Launchers ;122mm 2B17 Tornado-G;4;1;['destroyed'];https://i.postimg.cc/fbsfnMYf/bb3.jpg
9038;RU;['Russia'];Multiple Rocket Launchers ;122mm 2B17 Tornado-G;19;2;['destroyed'];https://i.postimg.cc/QCX5wrz5/54.jpg;_1f37d88c6a1c5f25368c;_fdc161658c51d1804343;9038;RU;['Russia'];Multiple Rocket Launchers ;122mm 2B17 Tornado-G;4;2;['destroyed'];https://i.postimg.cc/QCX5wrz5/54.jpg
9039;RU;['Russia'];Multiple Rocket Launchers ;122mm 2B17 Tornado-G;19;3;['destroyed'];https://i.postimg.cc/brqkfSBj/4311.png;_6231f58eebe3820b77ed;_6cb36891a770e6b9537d;9039;RU;['Russia'];Multiple Rocket Launchers ;122mm 2B17 Tornado-G;4;3;['destroyed'];https://i.postimg.cc/brqkfSBj/4311.png
9040;RU;['Russia'];Multiple Rocket Launchers ;122mm 2B17 Tornado-G;19;4;['destroyed'];https://i.postimg.cc/QdD7jsxs/1013-Tornado-G-destr.jpg;_dd04c79b5bec2a82f148;_b6d5e48f99e0d4268926;9040;RU;['Russia'];Multiple Rocket Launchers ;122mm 2B17 Tornado-G;4;4;['destroyed'];https://i.postimg.cc/QdD7jsxs/1013-Tornado-G-destr.jpg
9041;RU;['Russia'];Multiple Rocket Launchers ;122mm 2B17 Tornado-G;19;5;['destroyed'];https://i.postimg.cc/7ZPjLvy9/1010-bm21-grad-destr.jpg;_fbae63f44f636e5d4bd2;_461047b168d3ca623811;9041;RU;['Russia'];Multiple Rocket Launchers ;122mm 2B17 Tornado-G;4;5;['destroyed'];https://i.postimg.cc/7ZPjLvy9/1010-bm21-grad-destr.jpg
9042;RU;['Russia'];Multiple Rocket Launchers ;122mm 2B17 Tornado-G;19;6;['destroyed'];https://twitter.com/UAWeapons/status/1656923803677499393;_cf0ff97db87bfca16c9e;_fdb303bfc9413c25a229;9042;RU;['Russia'];Multiple Rocket Launchers ;122mm 2B17 Tornado-G;4;6;['destroyed'];https://twitter.com/UAWeapons/status/1656923803677499393
9043;RU;['Russia'];Multiple Rocket Launchers ;122mm 2B17 Tornado-G;19;7;['destroyed'];https://i.postimg.cc/vmkTRrDF/1004-Tornado-G-destr-xx-xx-22.jpg;_4d3bd167a2de48a83a70;_ed9e83bca3bc2316e554;9043;RU;['Russia'];Multiple Rocket Launchers ;122mm 2B17 Tornado-G;4;7;['destroyed'];https://i.postimg.cc/vmkTRrDF/1004-Tornado-G-destr-xx-xx-22.jpg
9044;RU;['Russia'];Multiple Rocket Launchers ;122mm 2B17 Tornado-G;19;8;['destroyed'];https://i.postimg.cc/WbvzRdtT/1031-tornado-g-destr-31-12-22.jpg;_26f44a5c104c5a6d7fd8;_e49c88cfaa555f4484fb;9044;RU;['Russia'];Multiple Rocket Launchers ;122mm 2B17 Tornado-G;4;8;['destroyed'];https://i.postimg.cc/WbvzRdtT/1031-tornado-g-destr-31-12-22.jpg
9045;RU;['Russia'];Multiple Rocket Launchers ;122mm 2B17 Tornado-G;19;9;['destroyed'];https://i.postimg.cc/6QPdRDZh/3279.png;_b6a8a4d73658db54d276;_508e50587b85193b9a40;9045;RU;['Russia'];Multiple Rocket Launchers ;122mm 2B17 Tornado-G;4;9;['destroyed'];https://i.postimg.cc/6QPdRDZh/3279.png
9046;RU;['Russia'];Multiple Rocket Launchers ;122mm 2B17 Tornado-G;19;1;['damaged'];https://i.postimg.cc/RCcF8nBy/1015-Tornado-G-dam-03-07-23.jpg;_df167d462faf850d4fbe;_eef582b246e6b9bcb270;9046;RU;['Russia'];Multiple Rocket Launchers ;122mm 2B17 Tornado-G;4;1;['damaged'];https://i.postimg.cc/RCcF8nBy/1015-Tornado-G-dam-03-07-23.jpg
9047;RU;['Russia'];Multiple Rocket Launchers ;122mm 2B17 Tornado-G;19;2;['damaged'];https://i.postimg.cc/bN1xJrDj/1038-Tornado-G-dam-14-10-23.jpg;_e72f319c26e2b9c65fcf;_c872e91d48a8782d9029;9047;RU;['Russia'];Multiple Rocket Launchers ;122mm 2B17 Tornado-G;4;2;['damaged'];https://i.postimg.cc/bN1xJrDj/1038-Tornado-G-dam-14-10-23.jpg
9048;RU;['Russia'];Multiple Rocket Launchers ;122mm 2B17 Tornado-G;19;1;['captured'];https://i.postimg.cc/HxCqbSVV/38.png;_d20dc5ad469ed0443dda;_6e942de30a33566044cc;9048;RU;['Russia'];Multiple Rocket Launchers ;122mm 2B17 Tornado-G;4;1;['captured'];https://i.postimg.cc/HxCqbSVV/38.png
9049;RU;['Russia'];Multiple Rocket Launchers ;122mm 2B17 Tornado-G;19;2;['captured'];https://i.postimg.cc/nhS7s5SG/76.jpg;_5cc435fb061d2f34ccee;_e593b57b8d09422b99bf;9049;RU;['Russia'];Multiple Rocket Launchers ;122mm 2B17 Tornado-G;4;2;['captured'];https://i.postimg.cc/nhS7s5SG/76.jpg
9050;RU;['Russia'];Multiple Rocket Launchers ;122mm 2B17 Tornado-G;19;3;['captured'];https://i.postimg.cc/GpHTZxy2/1098-grad.png;_7587d7b65760dff97a2e;_20e13f7a14ac87779882;9050;RU;['Russia'];Multiple Rocket Launchers ;122mm 2B17 Tornado-G;4;3;['captured'];https://i.postimg.cc/GpHTZxy2/1098-grad.png
9051;RU;['Russia'];Multiple Rocket Launchers ;122mm 2B17 Tornado-G;19;4;['captured'];https://twitter.com/UAWeapons/status/1568899249688952833;_2c50e2f3fb51cf300ffc;_7e56107a93794b230550;9051;RU;['Russia'];Multiple Rocket Launchers ;122mm 2B17 Tornado-G;4;4;['captured'];https://twitter.com/UAWeapons/status/1568899249688952833
9052;RU;['Russia'];Multiple Rocket Launchers ;122mm 2B17 Tornado-G;19;5;['captured'];https://twitter.com/UAWeapons/status/1569347140035518466;_52f492ce4447c56ac15b;_aff7312ec14070460adf;9052;RU;['Russia'];Multiple Rocket Launchers ;122mm 2B17 Tornado-G;4;5;['captured'];https://twitter.com/UAWeapons/status/1569347140035518466
9053;RU;['Russia'];Multiple Rocket Launchers ;122mm 2B17 Tornado-G;19;6;['captured'];https://i.postimg.cc/NfSf99dr/1012-Tornado-G-destr.jpg;_e0cb3292800c55235aac;_e2009d734ad02260df2d;9053;RU;['Russia'];Multiple Rocket Launchers ;122mm 2B17 Tornado-G;4;6;['captured'];https://i.postimg.cc/NfSf99dr/1012-Tornado-G-destr.jpg
9054;RU;['Russia'];Multiple Rocket Launchers ;122mm 2B17 Tornado-G;19;7;['damaged', 'captured'];https://i.postimg.cc/KvhG6nKh/1003-bm21-grad-dam-capt.jpg;_5f75aa0b9eb0076d967a;_a645652205f901449965;9054;RU;['Russia'];Multiple Rocket Launchers ;122mm 2B17 Tornado-G;4;7;['damaged', 'captured'];https://i.postimg.cc/KvhG6nKh/1003-bm21-grad-dam-capt.jpg
9055;RU;['Russia'];Multiple Rocket Launchers ;122mm 2B17 Tornado-G;19;8;['damaged', 'captured'];https://i.postimg.cc/y85J3WwK/234.jpg;_b85655c4e885847d4e5a;_7288ef07d9741378d1c1;9055;RU;['Russia'];Multiple Rocket Launchers ;122mm 2B17 Tornado-G;4;8;['damaged', 'captured'];https://i.postimg.cc/y85J3WwK/234.jpg
201;RU;['Russia'];Multiple Rocket Launchers ;220mm TOS-1A;12;1;['destroyed'];https://twitter.com/UAWeapons/status/1569229459240230914;_51d9f711b80859bb0a31;_ff37ad395408a10adb0a;201;RU;['Russia'];Multiple Rocket Launchers ;220mm TOS-1A;12;1;['destroyed'];https://twitter.com/UAWeapons/status/1569229459240230914
202;RU;['Russia'];Multiple Rocket Launchers ;220mm TOS-1A;12;2;['destroyed'];https://twitter.com/UAWeapons/status/1667240959396945944;_5c0b1aba42bc9deebdab;_950b7c5f52aae9c63a5f;202;RU;['Russia'];Multiple Rocket Launchers ;220mm TOS-1A;12;2;['destroyed'];https://twitter.com/UAWeapons/status/1667240959396945944
203;RU;['Russia'];Multiple Rocket Launchers ;220mm TOS-1A;12;3;['destroyed'];https://twitter.com/UAWeapons/status/1684474103544049666;_e5c0b1a185dfd2617c56;_b465cfb507e33c3e35c1;203;RU;['Russia'];Multiple Rocket Launchers ;220mm TOS-1A;12;3;['destroyed'];https://twitter.com/UAWeapons/status/1684474103544049666
204;RU;['Russia'];Multiple Rocket Launchers ;220mm TOS-1A;12;4;['destroyed'];https://twitter.com/UAWeapons/status/1698077451736216005;_76115a4ca72ce38290bc;_d1f66dc1d5fc64f88144;204;RU;['Russia'];Multiple Rocket Launchers ;220mm TOS-1A;12;4;['destroyed'];https://twitter.com/UAWeapons/status/1698077451736216005
205;RU;['Russia'];Multiple Rocket Launchers ;220mm TOS-1A;12;5;['destroyed'];https://twitter.com/UAWeapons/status/1710599465147445640;_c1d88c687f3159e7d1ed;_9ae0ea62b41ea474b60f;205;RU;['Russia'];Multiple Rocket Launchers ;220mm TOS-1A;12;5;['destroyed'];https://twitter.com/UAWeapons/status/1710599465147445640
206;RU;['Russia'];Multiple Rocket Launchers ;220mm TOS-1A;12;6;['destroyed'];https://twitter.com/UAWeapons/status/1712833240283627642;_d7e83d1967f216618190;_63af91e11c16c704e743;206;RU;['Russia'];Multiple Rocket Launchers ;220mm TOS-1A;12;6;['destroyed'];https://twitter.com/UAWeapons/status/1712833240283627642
207;RU;['Russia'];Multiple Rocket Launchers ;220mm TOS-1A;12;7;['destroyed'];https://i.postimg.cc/4xtWVf3M/1016-tos1-destr-20-10-23.jpg;_6d68e273f0e819d9c4f3;_a3940d74132fdebcdf12;207;RU;['Russia'];Multiple Rocket Launchers ;220mm TOS-1A;12;7;['destroyed'];https://i.postimg.cc/4xtWVf3M/1016-tos1-destr-20-10-23.jpg
208;RU;['Russia'];Multiple Rocket Launchers ;220mm TOS-1A;12;8;['destroyed'];https://twitter.com/bayraktar_1love/status/1719006047929544826;_b5169d23dc3d9b594d9b;_a2ea8a7be0df55676fd8;208;RU;['Russia'];Multiple Rocket Launchers ;220mm TOS-1A;12;8;['destroyed'];https://twitter.com/bayraktar_1love/status/1719006047929544826
209;RU;['Russia'];Multiple Rocket Launchers ;220mm TOS-1A;12;1;['damaged'];https://twitter.com/UAWeapons/status/1633514509879975941;_eb2ab6c8cf9f839c5d72;_9eb38e4b6ca362536cc0;209;RU;['Russia'];Multiple Rocket Launchers ;220mm TOS-1A;12;1;['damaged'];https://twitter.com/UAWeapons/status/1633514509879975941
210;RU;['Russia'];Multiple Rocket Launchers ;220mm TOS-1A;12;2;['damaged', 'captured'];https://i.postimg.cc/C5BcPB1R/54f.png;_606957919dbe7b412c26;_aa4a3866ee94aca611a9;210;RU;['Russia'];Multiple Rocket Launchers ;220mm TOS-1A;12;2;['damaged', 'captured'];https://i.postimg.cc/C5BcPB1R/54f.png
211;RU;['Russia'];Multiple Rocket Launchers ;220mm TOS-1A;12;3;['captured'];https://i.postimg.cc/dtj7Fs6v/5g5.png;_f8e5eccbe2bed9f449c9;_301f3aac127045f00fa2;211;RU;['Russia'];Multiple Rocket Launchers ;220mm TOS-1A;12;3;['captured'];https://i.postimg.cc/dtj7Fs6v/5g5.png
9142;RU;['Russia'];Multiple Rocket Launchers ;Unknown MRL;2;1;['destroyed'];https://twitter.com/UAWeapons/status/1533131912423800832;_ffb8de7f665ae7117d53;_857bb3c5450da68b63c4;9141;RU;['Russia'];Multiple Rocket Launchers ;300mm BM-30 Smerch;2;1;['destroyed'];https://twitter.com/UAWeapons/status/1533131912423800832
9143;RU;['Russia'];Multiple Rocket Launchers ;Unknown MRL;2;2;['destroyed'];https://i.postimg.cc/XJWFmZM7/1036-unkn-MRLS.jpg;_4393a2d4d2e2c7e36815;_995396251249665dda18;9142;RU;['Russia'];Multiple Rocket Launchers ;300mm BM-30 Smerch;2;2;['destroyed'];https://i.postimg.cc/XJWFmZM7/1036-unkn-MRLS.jpg
12652;RU;['the Soviet Union'];Trucks, Vehicles, and Jeeps;UAZ Patriot jeep;6;1;['destroyed'];https://twitter.com/UAWeapons/status/1512442303100899328;_2384464da1a13c7381a6;_0f84ecf1940df7442348;12651;RU;['Russia'];Trucks, Vehicles, and Jeeps;LuAZ-969;3;2;['destroyed'];https://i.postimg.cc/MHfnmJF9/1000-1x-Ural-4320-1x-GAZ-Patriot-and-1x-UAZ-452.jpg
12653;RU;['Russia'];Trucks, Vehicles, and Jeeps;UAZ Patriot jeep;6;2;['destroyed'];https://i.postimg.cc/MHfnmJF9/1000-1x-Ural-4320-1x-GAZ-Patriot-and-1x-UAZ-452.jpg;_efd810bd795011590b2e;_df21bfbca50c5b91425f;12652;RU;['Russia'];Trucks, Vehicles, and Jeeps;LuAZ-969;3;3;['destroyed'];https://i.postimg.cc/HxBsvLXX/1006-2x-UAZ-Patriot-destr-30-07-22.jpg
